date,enrollment,cumulative,year,month,Year,Month,DayOfWeek,enrollment_cleaned
2008-02-11,22.0,2463.0,2008,2,2008,February,Monday,22.0
2008-02-12,13.0,2476.0,2008,2,2008,February,Tuesday,13.0
2008-02-13,14.0,2490.0,2008,2,2008,February,Wednesday,14.0
2008-02-14,18.0,2508.0,2008,2,2008,February,Thursday,18.0
2008-02-15,16.0,2524.0,2008,2,2008,February,Friday,16.0
2008-02-16,2.0,2526.0,2008,2,2008,February,Saturday,2.0
2008-02-17,2.0,2528.0,2008,2,2008,February,Sunday,2.0
2008-02-18,12.0,2540.0,2008,2,2008,February,Monday,12.0
2008-02-19,18.0,2558.0,2008,2,2008,February,Tuesday,18.0
2008-02-20,23.0,2581.0,2008,2,2008,February,Wednesday,23.0
2008-02-21,10.0,2591.0,2008,2,2008,February,Thursday,10.0
2008-02-22,17.0,2608.0,2008,2,2008,February,Friday,17.0
2008-02-23,2.0,2610.0,2008,2,2008,February,Saturday,2.0
2008-02-24,2.0,2612.0,2008,2,2008,February,Sunday,2.0
2008-02-25,15.0,2627.0,2008,2,2008,February,Monday,15.0
2008-02-26,19.0,2646.0,2008,2,2008,February,Tuesday,19.0
2008-02-27,18.0,2664.0,2008,2,2008,February,Wednesday,18.0
2008-02-28,13.0,2677.0,2008,2,2008,February,Thursday,13.0
2008-02-29,12.0,2689.0,2008,2,2008,February,Friday,12.0
2008-03-01,3.0,2692.0,2008,3,2008,March,Saturday,3.0
2008-03-02,1.0,2693.0,2008,3,2008,March,Sunday,1.0
2008-03-03,12.0,2705.0,2008,3,2008,March,Monday,12.0
2008-03-04,9.0,2714.0,2008,3,2008,March,Tuesday,9.0
2008-03-05,25.0,2739.0,2008,3,2008,March,Wednesday,25.0
2008-03-06,10.0,2749.0,2008,3,2008,March,Thursday,10.0
2008-03-07,10.0,2759.0,2008,3,2008,March,Friday,10.0
2008-03-08,1.0,2760.0,2008,3,2008,March,Saturday,1.0
2008-03-09,5.0,2765.0,2008,3,2008,March,Sunday,5.0
2008-03-10,11.0,2776.0,2008,3,2008,March,Monday,11.0
2008-03-11,14.0,2790.0,2008,3,2008,March,Tuesday,14.0
2008-03-12,18.0,2808.0,2008,3,2008,March,Wednesday,18.0
2008-03-13,8.0,2816.0,2008,3,2008,March,Thursday,8.0
2008-03-14,15.0,2831.0,2008,3,2008,March,Friday,15.0
2008-03-15,1.0,2832.0,2008,3,2008,March,Saturday,1.0
2008-03-16,2.0,2834.0,2008,3,2008,March,Sunday,2.0
2008-03-17,15.0,2849.0,2008,3,2008,March,Monday,15.0
2008-03-18,8.0,2857.0,2008,3,2008,March,Tuesday,8.0
2008-03-19,10.0,2867.0,2008,3,2008,March,Wednesday,10.0
2008-03-20,12.0,2879.0,2008,3,2008,March,Thursday,12.0
2008-03-21,1.0,2880.0,2008,3,2008,March,Friday,1.0
2008-03-22,0.0,2880.0,2008,3,2008,March,Saturday,0.0
2008-03-23,1.0,2881.0,2008,3,2008,March,Sunday,1.0
2008-03-24,2.0,2883.0,2008,3,2008,March,Monday,2.0
2008-03-25,10.0,2893.0,2008,3,2008,March,Tuesday,10.0
2008-03-26,26.0,2919.0,2008,3,2008,March,Wednesday,26.0
2008-03-27,13.0,2932.0,2008,3,2008,March,Thursday,13.0
2008-03-28,9.0,2941.0,2008,3,2008,March,Friday,9.0
2008-03-29,1.0,2942.0,2008,3,2008,March,Saturday,1.0
2008-03-30,0.0,2942.0,2008,3,2008,March,Sunday,0.0
2008-03-31,8.0,2950.0,2008,3,2008,March,Monday,8.0
2008-04-01,11.0,2961.0,2008,4,2008,April,Tuesday,11.0
2008-04-02,23.0,2984.0,2008,4,2008,April,Wednesday,23.0
2008-04-03,17.0,3001.0,2008,4,2008,April,Thursday,17.0
2008-04-04,8.0,3009.0,2008,4,2008,April,Friday,8.0
2008-04-05,4.0,3013.0,2008,4,2008,April,Saturday,4.0
2008-04-06,1.0,3014.0,2008,4,2008,April,Sunday,1.0
2008-04-07,8.0,3022.0,2008,4,2008,April,Monday,8.0
2008-04-08,18.0,3040.0,2008,4,2008,April,Tuesday,18.0
2008-04-09,24.0,3064.0,2008,4,2008,April,Wednesday,24.0
2008-04-10,9.0,3073.0,2008,4,2008,April,Thursday,9.0
2008-04-11,9.0,3082.0,2008,4,2008,April,Friday,9.0
2008-04-12,1.0,3083.0,2008,4,2008,April,Saturday,1.0
2008-04-13,4.0,3087.0,2008,4,2008,April,Sunday,4.0
2008-04-14,9.0,3096.0,2008,4,2008,April,Monday,9.0
2008-04-15,12.0,3108.0,2008,4,2008,April,Tuesday,12.0
2008-04-16,22.0,3130.0,2008,4,2008,April,Wednesday,22.0
2008-04-17,15.0,3145.0,2008,4,2008,April,Thursday,15.0
2008-04-18,6.0,3151.0,2008,4,2008,April,Friday,6.0
2008-04-19,4.0,3155.0,2008,4,2008,April,Saturday,4.0
2008-04-20,2.0,3157.0,2008,4,2008,April,Sunday,2.0
2008-04-21,22.0,3179.0,2008,4,2008,April,Monday,22.0
2008-04-22,6.0,3185.0,2008,4,2008,April,Tuesday,6.0
2008-04-23,19.0,3204.0,2008,4,2008,April,Wednesday,19.0
2008-04-24,9.0,3213.0,2008,4,2008,April,Thursday,9.0
2008-04-25,11.0,3224.0,2008,4,2008,April,Friday,11.0
2008-04-26,2.0,3226.0,2008,4,2008,April,Saturday,2.0
2008-04-27,2.0,3228.0,2008,4,2008,April,Sunday,2.0
2008-04-28,10.0,3238.0,2008,4,2008,April,Monday,10.0
2008-04-29,11.0,3249.0,2008,4,2008,April,Tuesday,11.0
2008-04-30,20.0,3269.0,2008,4,2008,April,Wednesday,20.0
2008-05-01,3.0,3272.0,2008,5,2008,May,Thursday,3.0
2008-05-02,4.0,3276.0,2008,5,2008,May,Friday,4.0
2008-05-03,3.0,3279.0,2008,5,2008,May,Saturday,3.0
2008-05-04,3.0,3282.0,2008,5,2008,May,Sunday,3.0
2008-05-05,22.0,3304.0,2008,5,2008,May,Monday,22.0
2008-05-06,25.0,3329.0,2008,5,2008,May,Tuesday,25.0
2008-05-07,30.0,3359.0,2008,5,2008,May,Wednesday,30.0
2008-05-08,8.0,3367.0,2008,5,2008,May,Thursday,8.0
2008-05-09,15.0,3382.0,2008,5,2008,May,Friday,15.0
2008-05-10,0.0,3382.0,2008,5,2008,May,Saturday,0.0
2008-05-11,4.0,3386.0,2008,5,2008,May,Sunday,4.0
2008-05-12,21.0,3407.0,2008,5,2008,May,Monday,21.0
2008-05-13,10.0,3417.0,2008,5,2008,May,Tuesday,10.0
2008-05-14,9.0,3426.0,2008,5,2008,May,Wednesday,9.0
2008-05-15,7.0,3433.0,2008,5,2008,May,Thursday,7.0
2008-05-16,12.0,3445.0,2008,5,2008,May,Friday,12.0
2008-05-17,1.0,3446.0,2008,5,2008,May,Saturday,1.0
2008-05-18,5.0,3451.0,2008,5,2008,May,Sunday,5.0
2008-05-19,14.0,3465.0,2008,5,2008,May,Monday,14.0
2008-05-20,19.0,3484.0,2008,5,2008,May,Tuesday,19.0
2008-05-21,15.0,3499.0,2008,5,2008,May,Wednesday,15.0
2008-05-22,14.0,3513.0,2008,5,2008,May,Thursday,14.0
2008-05-23,8.0,3521.0,2008,5,2008,May,Friday,8.0
2008-05-24,2.0,3523.0,2008,5,2008,May,Saturday,2.0
2008-05-25,4.0,3527.0,2008,5,2008,May,Sunday,4.0
2008-05-26,8.0,3535.0,2008,5,2008,May,Monday,8.0
2008-05-27,14.0,3549.0,2008,5,2008,May,Tuesday,14.0
2008-05-28,23.0,3572.0,2008,5,2008,May,Wednesday,23.0
2008-05-29,10.0,3582.0,2008,5,2008,May,Thursday,10.0
2008-05-30,10.0,3592.0,2008,5,2008,May,Friday,10.0
2008-05-31,0.0,3592.0,2008,5,2008,May,Saturday,0.0
2008-06-01,3.0,3595.0,2008,6,2008,June,Sunday,3.0
2008-06-02,9.0,3604.0,2008,6,2008,June,Monday,9.0
2008-06-03,16.0,3620.0,2008,6,2008,June,Tuesday,16.0
2008-06-04,12.0,3632.0,2008,6,2008,June,Wednesday,12.0
2008-06-05,16.0,3648.0,2008,6,2008,June,Thursday,16.0
2008-06-06,5.0,3653.0,2008,6,2008,June,Friday,5.0
2008-06-07,6.0,3659.0,2008,6,2008,June,Saturday,6.0
2008-06-08,0.0,3659.0,2008,6,2008,June,Sunday,0.0
2008-06-09,9.0,3668.0,2008,6,2008,June,Monday,9.0
2008-06-10,13.0,3681.0,2008,6,2008,June,Tuesday,13.0
2008-06-11,29.0,3710.0,2008,6,2008,June,Wednesday,29.0
2008-06-12,8.0,3718.0,2008,6,2008,June,Thursday,8.0
2008-06-13,13.0,3731.0,2008,6,2008,June,Friday,13.0
2008-06-14,0.0,3731.0,2008,6,2008,June,Saturday,0.0
2008-06-15,2.0,3733.0,2008,6,2008,June,Sunday,2.0
2008-06-16,19.0,3752.0,2008,6,2008,June,Monday,19.0
2008-06-17,7.0,3759.0,2008,6,2008,June,Tuesday,7.0
2008-06-18,24.0,3783.0,2008,6,2008,June,Wednesday,24.0
2008-06-19,6.0,3789.0,2008,6,2008,June,Thursday,6.0
2008-06-20,9.0,3798.0,2008,6,2008,June,Friday,9.0
2008-06-21,1.0,3799.0,2008,6,2008,June,Saturday,1.0
2008-06-22,7.0,3806.0,2008,6,2008,June,Sunday,7.0
2008-06-23,19.0,3825.0,2008,6,2008,June,Monday,19.0
2008-06-24,12.0,3837.0,2008,6,2008,June,Tuesday,12.0
2008-06-25,17.0,3854.0,2008,6,2008,June,Wednesday,17.0
2008-06-26,13.0,3867.0,2008,6,2008,June,Thursday,13.0
2008-06-27,7.0,3874.0,2008,6,2008,June,Friday,7.0
2008-06-28,0.0,3874.0,2008,6,2008,June,Saturday,0.0
2008-06-29,3.0,3877.0,2008,6,2008,June,Sunday,3.0
2008-06-30,11.0,3888.0,2008,6,2008,June,Monday,11.0
2008-07-01,15.0,3903.0,2008,7,2008,July,Tuesday,15.0
2008-07-02,12.0,3915.0,2008,7,2008,July,Wednesday,12.0
2008-07-03,7.0,3922.0,2008,7,2008,July,Thursday,7.0
2008-07-04,12.0,3934.0,2008,7,2008,July,Friday,12.0
2008-07-05,3.0,3937.0,2008,7,2008,July,Saturday,3.0
2008-07-06,2.0,3939.0,2008,7,2008,July,Sunday,2.0
2008-07-07,9.0,3948.0,2008,7,2008,July,Monday,9.0
2008-07-08,14.0,3962.0,2008,7,2008,July,Tuesday,14.0
2008-07-09,3.0,3965.0,2008,7,2008,July,Wednesday,3.0
2008-07-10,15.0,3980.0,2008,7,2008,July,Thursday,15.0
2008-07-11,20.0,4000.0,2008,7,2008,July,Friday,20.0
2008-07-12,4.0,4004.0,2008,7,2008,July,Saturday,4.0
2008-07-13,3.0,4007.0,2008,7,2008,July,Sunday,3.0
2008-07-14,15.0,4022.0,2008,7,2008,July,Monday,15.0
2008-07-15,11.0,4033.0,2008,7,2008,July,Tuesday,11.0
2008-07-16,26.0,4059.0,2008,7,2008,July,Wednesday,26.0
2008-07-17,20.0,4079.0,2008,7,2008,July,Thursday,20.0
2008-07-18,8.0,4087.0,2008,7,2008,July,Friday,8.0
2008-07-19,2.0,4089.0,2008,7,2008,July,Saturday,2.0
2008-07-20,0.0,4089.0,2008,7,2008,July,Sunday,0.0
2008-07-21,19.0,4108.0,2008,7,2008,July,Monday,19.0
2008-07-22,14.0,4122.0,2008,7,2008,July,Tuesday,14.0
2008-07-23,8.0,4130.0,2008,7,2008,July,Wednesday,8.0
2008-07-24,18.0,4148.0,2008,7,2008,July,Thursday,18.0
2008-07-25,10.0,4158.0,2008,7,2008,July,Friday,10.0
2008-07-26,3.0,4161.0,2008,7,2008,July,Saturday,3.0
2008-07-27,2.0,4163.0,2008,7,2008,July,Sunday,2.0
2008-07-28,13.0,4176.0,2008,7,2008,July,Monday,13.0
2008-07-29,9.0,4185.0,2008,7,2008,July,Tuesday,9.0
2008-07-30,17.0,4202.0,2008,7,2008,July,Wednesday,17.0
2008-07-31,16.0,4218.0,2008,7,2008,July,Thursday,16.0
2008-08-01,3.0,4221.0,2008,8,2008,August,Friday,3.0
2008-08-02,1.0,4222.0,2008,8,2008,August,Saturday,1.0
2008-08-03,5.0,4227.0,2008,8,2008,August,Sunday,5.0
2008-08-04,16.0,4243.0,2008,8,2008,August,Monday,16.0
2008-08-05,19.0,4262.0,2008,8,2008,August,Tuesday,19.0
2008-08-06,22.0,4284.0,2008,8,2008,August,Wednesday,22.0
2008-08-07,14.0,4298.0,2008,8,2008,August,Thursday,14.0
2008-08-08,8.0,4306.0,2008,8,2008,August,Friday,8.0
2008-08-09,1.0,4307.0,2008,8,2008,August,Saturday,1.0
2008-08-10,1.0,4308.0,2008,8,2008,August,Sunday,1.0
2008-08-11,20.0,4328.0,2008,8,2008,August,Monday,20.0
2008-08-12,15.0,4343.0,2008,8,2008,August,Tuesday,15.0
2008-08-13,29.0,4372.0,2008,8,2008,August,Wednesday,29.0
2008-08-14,16.0,4388.0,2008,8,2008,August,Thursday,16.0
2008-08-15,6.0,4394.0,2008,8,2008,August,Friday,6.0
2008-08-16,3.0,4397.0,2008,8,2008,August,Saturday,3.0
2008-08-17,1.0,4398.0,2008,8,2008,August,Sunday,1.0
2008-08-18,11.0,4409.0,2008,8,2008,August,Monday,11.0
2008-08-19,27.0,4436.0,2008,8,2008,August,Tuesday,27.0
2008-08-20,21.0,4457.0,2008,8,2008,August,Wednesday,21.0
2008-08-21,9.0,4466.0,2008,8,2008,August,Thursday,9.0
2008-08-22,7.0,4473.0,2008,8,2008,August,Friday,7.0
2008-08-23,0.0,4473.0,2008,8,2008,August,Saturday,0.0
2008-08-24,2.0,4475.0,2008,8,2008,August,Sunday,2.0
2008-08-25,21.0,4496.0,2008,8,2008,August,Monday,21.0
2008-08-26,23.0,4519.0,2008,8,2008,August,Tuesday,23.0
2008-08-27,12.0,4531.0,2008,8,2008,August,Wednesday,12.0
2008-08-28,18.0,4549.0,2008,8,2008,August,Thursday,18.0
2008-08-29,7.0,4556.0,2008,8,2008,August,Friday,7.0
2008-08-30,3.0,4559.0,2008,8,2008,August,Saturday,3.0
2008-08-31,1.0,4560.0,2008,8,2008,August,Sunday,1.0
2008-09-01,9.0,4569.0,2008,9,2008,September,Monday,9.0
2008-09-02,12.0,4581.0,2008,9,2008,September,Tuesday,12.0
2008-09-03,26.0,4607.0,2008,9,2008,September,Wednesday,26.0
2008-09-04,13.0,4620.0,2008,9,2008,September,Thursday,13.0
2008-09-05,10.0,4630.0,2008,9,2008,September,Friday,10.0
2008-09-06,0.0,4630.0,2008,9,2008,September,Saturday,0.0
2008-09-07,1.0,4631.0,2008,9,2008,September,Sunday,1.0
2008-09-08,18.0,4649.0,2008,9,2008,September,Monday,18.0
2008-09-09,20.0,4669.0,2008,9,2008,September,Tuesday,20.0
2008-09-10,11.0,4680.0,2008,9,2008,September,Wednesday,11.0
2008-09-11,28.0,4708.0,2008,9,2008,September,Thursday,28.0
2008-09-12,4.0,4712.0,2008,9,2008,September,Friday,4.0
2008-09-13,3.0,4715.0,2008,9,2008,September,Saturday,3.0
2008-09-14,2.0,4717.0,2008,9,2008,September,Sunday,2.0
2008-09-15,13.0,4730.0,2008,9,2008,September,Monday,13.0
2008-09-16,12.0,4742.0,2008,9,2008,September,Tuesday,12.0
2008-09-17,10.0,4752.0,2008,9,2008,September,Wednesday,10.0
2008-09-18,19.0,4771.0,2008,9,2008,September,Thursday,19.0
2008-09-19,7.0,4778.0,2008,9,2008,September,Friday,7.0
2008-09-20,0.0,4778.0,2008,9,2008,September,Saturday,0.0
2008-09-21,2.0,4780.0,2008,9,2008,September,Sunday,2.0
2008-09-22,16.0,4796.0,2008,9,2008,September,Monday,16.0
2008-09-23,26.0,4822.0,2008,9,2008,September,Tuesday,26.0
2008-09-24,4.0,4826.0,2008,9,2008,September,Wednesday,4.0
2008-09-25,10.0,4836.0,2008,9,2008,September,Thursday,10.0
2008-09-26,8.0,4844.0,2008,9,2008,September,Friday,8.0
2008-09-27,4.0,4848.0,2008,9,2008,September,Saturday,4.0
2008-09-28,0.0,4848.0,2008,9,2008,September,Sunday,0.0
2008-09-29,7.0,4855.0,2008,9,2008,September,Monday,7.0
2008-09-30,10.0,4865.0,2008,9,2008,September,Tuesday,10.0
2008-10-01,10.0,4875.0,2008,10,2008,October,Wednesday,10.0
2008-10-02,21.0,4896.0,2008,10,2008,October,Thursday,21.0
2008-10-03,12.0,4908.0,2008,10,2008,October,Friday,12.0
2008-10-04,0.0,4908.0,2008,10,2008,October,Saturday,0.0
2008-10-05,3.0,4911.0,2008,10,2008,October,Sunday,3.0
2008-10-06,11.0,4922.0,2008,10,2008,October,Monday,11.0
2008-10-07,12.0,4934.0,2008,10,2008,October,Tuesday,12.0
2008-10-08,28.0,4962.0,2008,10,2008,October,Wednesday,28.0
2008-10-09,8.0,4970.0,2008,10,2008,October,Thursday,8.0
2008-10-10,16.0,4986.0,2008,10,2008,October,Friday,16.0
2008-10-11,3.0,4989.0,2008,10,2008,October,Saturday,3.0
2008-10-12,6.0,4995.0,2008,10,2008,October,Sunday,6.0
2008-10-13,24.0,5019.0,2008,10,2008,October,Monday,24.0
2008-10-14,27.0,5046.0,2008,10,2008,October,Tuesday,27.0
2008-10-15,17.0,5063.0,2008,10,2008,October,Wednesday,17.0
2008-10-16,16.0,5079.0,2008,10,2008,October,Thursday,16.0
2008-10-17,6.0,5085.0,2008,10,2008,October,Friday,6.0
2008-10-18,5.0,5090.0,2008,10,2008,October,Saturday,5.0
2008-10-19,2.0,5092.0,2008,10,2008,October,Sunday,2.0
2008-10-20,11.0,5103.0,2008,10,2008,October,Monday,11.0
2008-10-21,17.0,5120.0,2008,10,2008,October,Tuesday,17.0
2008-10-22,22.0,5142.0,2008,10,2008,October,Wednesday,22.0
2008-10-23,16.0,5158.0,2008,10,2008,October,Thursday,16.0
2008-10-24,7.0,5165.0,2008,10,2008,October,Friday,7.0
2008-10-25,7.0,5172.0,2008,10,2008,October,Saturday,7.0
2008-10-26,5.0,5177.0,2008,10,2008,October,Sunday,5.0
2008-10-27,15.0,5192.0,2008,10,2008,October,Monday,15.0
2008-10-28,17.0,5209.0,2008,10,2008,October,Tuesday,17.0
2008-10-29,16.0,5225.0,2008,10,2008,October,Wednesday,16.0
2008-10-30,16.0,5241.0,2008,10,2008,October,Thursday,16.0
2008-10-31,6.0,5247.0,2008,10,2008,October,Friday,6.0
2008-11-01,0.0,5247.0,2008,11,2008,November,Saturday,0.0
2008-11-02,0.0,5247.0,2008,11,2008,November,Sunday,0.0
2008-11-03,15.0,5262.0,2008,11,2008,November,Monday,15.0
2008-11-04,7.0,5269.0,2008,11,2008,November,Tuesday,7.0
2008-11-05,13.0,5282.0,2008,11,2008,November,Wednesday,13.0
2008-11-06,17.0,5299.0,2008,11,2008,November,Thursday,17.0
2008-11-07,14.0,5313.0,2008,11,2008,November,Friday,14.0
2008-11-08,0.0,5313.0,2008,11,2008,November,Saturday,0.0
2008-11-09,2.0,5315.0,2008,11,2008,November,Sunday,2.0
2008-11-10,11.0,5326.0,2008,11,2008,November,Monday,11.0
2008-11-11,21.0,5347.0,2008,11,2008,November,Tuesday,21.0
2008-11-12,11.0,5358.0,2008,11,2008,November,Wednesday,11.0
2008-11-13,10.0,5368.0,2008,11,2008,November,Thursday,10.0
2008-11-14,5.0,5373.0,2008,11,2008,November,Friday,5.0
2008-11-15,0.0,5373.0,2008,11,2008,November,Saturday,0.0
2008-11-16,1.0,5374.0,2008,11,2008,November,Sunday,1.0
2008-11-17,12.0,5386.0,2008,11,2008,November,Monday,12.0
2008-11-18,17.0,5403.0,2008,11,2008,November,Tuesday,17.0
2008-11-19,17.0,5420.0,2008,11,2008,November,Wednesday,17.0
2008-11-20,18.0,5438.0,2008,11,2008,November,Thursday,18.0
2008-11-21,11.0,5449.0,2008,11,2008,November,Friday,11.0
2008-11-22,4.0,5453.0,2008,11,2008,November,Saturday,4.0
2008-11-23,0.0,5453.0,2008,11,2008,November,Sunday,0.0
2008-11-24,13.0,5466.0,2008,11,2008,November,Monday,13.0
2008-11-25,7.0,5473.0,2008,11,2008,November,Tuesday,7.0
2008-11-26,11.0,5484.0,2008,11,2008,November,Wednesday,11.0
2008-11-27,12.0,5496.0,2008,11,2008,November,Thursday,12.0
2008-11-28,6.0,5502.0,2008,11,2008,November,Friday,6.0
2008-11-29,1.0,5503.0,2008,11,2008,November,Saturday,1.0
2008-11-30,1.0,5504.0,2008,11,2008,November,Sunday,1.0
2008-12-01,9.0,5513.0,2008,12,2008,December,Monday,9.0
2008-12-02,12.0,5525.0,2008,12,2008,December,Tuesday,12.0
2008-12-03,4.0,5529.0,2008,12,2008,December,Wednesday,4.0
2008-12-04,17.0,5546.0,2008,12,2008,December,Thursday,17.0
2008-12-05,5.0,5551.0,2008,12,2008,December,Friday,5.0
2008-12-06,0.0,5551.0,2008,12,2008,December,Saturday,0.0
2008-12-07,1.0,5552.0,2008,12,2008,December,Sunday,1.0
2008-12-08,9.0,5561.0,2008,12,2008,December,Monday,9.0
2008-12-09,3.0,5564.0,2008,12,2008,December,Tuesday,3.0
2008-12-10,17.0,5581.0,2008,12,2008,December,Wednesday,17.0
2008-12-11,20.0,5601.0,2008,12,2008,December,Thursday,20.0
2008-12-12,7.0,5608.0,2008,12,2008,December,Friday,7.0
2008-12-13,1.0,5609.0,2008,12,2008,December,Saturday,1.0
2008-12-14,1.0,5610.0,2008,12,2008,December,Sunday,1.0
2008-12-15,20.0,5630.0,2008,12,2008,December,Monday,20.0
2008-12-16,13.0,5643.0,2008,12,2008,December,Tuesday,13.0
2008-12-17,12.0,5655.0,2008,12,2008,December,Wednesday,12.0
2008-12-18,12.0,5667.0,2008,12,2008,December,Thursday,12.0
2008-12-19,10.0,5677.0,2008,12,2008,December,Friday,10.0
2008-12-20,0.0,5677.0,2008,12,2008,December,Saturday,0.0
2008-12-21,0.0,5677.0,2008,12,2008,December,Sunday,0.0
2008-12-22,9.0,5686.0,2008,12,2008,December,Monday,9.0
2008-12-23,1.0,5687.0,2008,12,2008,December,Tuesday,1.0
2008-12-24,3.0,5690.0,2008,12,2008,December,Wednesday,3.0
2008-12-25,0.0,5690.0,2008,12,2008,December,Thursday,0.0
2008-12-26,0.0,5690.0,2008,12,2008,December,Friday,0.0
2008-12-27,2.0,5692.0,2008,12,2008,December,Saturday,2.0
2008-12-28,0.0,5692.0,2008,12,2008,December,Sunday,0.0
2008-12-29,5.0,5697.0,2008,12,2008,December,Monday,5.0
2008-12-30,7.0,5704.0,2008,12,2008,December,Tuesday,7.0
2008-12-31,6.0,5710.0,2008,12,2008,December,Wednesday,6.0
2009-01-01,94.0,5804.0,2009,1,2009,January,Thursday,94.0
2009-01-02,3.0,5807.0,2009,1,2009,January,Friday,3.0
2009-01-03,2.0,5809.0,2009,1,2009,January,Saturday,2.0
2009-01-04,0.0,5809.0,2009,1,2009,January,Sunday,0.0
2009-01-05,50.0,5859.0,2009,1,2009,January,Monday,50.0
2009-01-06,130.0,5989.0,2009,1,2009,January,Tuesday,130.0
2009-01-07,21.0,6010.0,2009,1,2009,January,Wednesday,21.0
2009-01-08,16.0,6026.0,2009,1,2009,January,Thursday,16.0
2009-01-09,8.0,6034.0,2009,1,2009,January,Friday,8.0
2009-01-10,1.0,6035.0,2009,1,2009,January,Saturday,1.0
2009-01-11,0.0,6035.0,2009,1,2009,January,Sunday,0.0
2009-01-12,14.0,6049.0,2009,1,2009,January,Monday,14.0
2009-01-13,28.0,6077.0,2009,1,2009,January,Tuesday,28.0
2009-01-14,24.0,6101.0,2009,1,2009,January,Wednesday,24.0
2009-01-15,27.0,6128.0,2009,1,2009,January,Thursday,27.0
2009-01-16,6.0,6134.0,2009,1,2009,January,Friday,6.0
2009-01-17,3.0,6137.0,2009,1,2009,January,Saturday,3.0
2009-01-18,0.0,6137.0,2009,1,2009,January,Sunday,0.0
2009-01-19,13.0,6150.0,2009,1,2009,January,Monday,13.0
2009-01-20,35.0,6185.0,2009,1,2009,January,Tuesday,35.0
2009-01-21,20.0,6205.0,2009,1,2009,January,Wednesday,20.0
2009-01-22,28.0,6233.0,2009,1,2009,January,Thursday,28.0
2009-01-23,5.0,6238.0,2009,1,2009,January,Friday,5.0
2009-01-24,1.0,6239.0,2009,1,2009,January,Saturday,1.0
2009-01-25,0.0,6239.0,2009,1,2009,January,Sunday,0.0
2009-01-26,13.0,6252.0,2009,1,2009,January,Monday,13.0
2009-01-27,21.0,6273.0,2009,1,2009,January,Tuesday,21.0
2009-01-28,5.0,6278.0,2009,1,2009,January,Wednesday,5.0
2009-01-29,12.0,6290.0,2009,1,2009,January,Thursday,12.0
2009-01-30,8.0,6298.0,2009,1,2009,January,Friday,8.0
2009-01-31,2.0,6300.0,2009,1,2009,January,Saturday,2.0
2009-02-01,2.0,6302.0,2009,2,2009,February,Sunday,2.0
2009-02-02,16.0,6318.0,2009,2,2009,February,Monday,16.0
2009-02-03,37.0,6355.0,2009,2,2009,February,Tuesday,37.0
2009-02-04,20.0,6375.0,2009,2,2009,February,Wednesday,20.0
2009-02-05,8.0,6383.0,2009,2,2009,February,Thursday,8.0
2009-02-06,8.0,6391.0,2009,2,2009,February,Friday,8.0
2009-02-07,1.0,6392.0,2009,2,2009,February,Saturday,1.0
2009-02-08,1.0,6393.0,2009,2,2009,February,Sunday,1.0
2009-02-09,11.0,6404.0,2009,2,2009,February,Monday,11.0
2009-02-10,42.0,6446.0,2009,2,2009,February,Tuesday,42.0
2009-02-11,20.0,6466.0,2009,2,2009,February,Wednesday,20.0
2009-02-12,18.0,6484.0,2009,2,2009,February,Thursday,18.0
2009-02-13,19.0,6503.0,2009,2,2009,February,Friday,19.0
2009-02-14,1.0,6504.0,2009,2,2009,February,Saturday,1.0
2009-02-15,2.0,6506.0,2009,2,2009,February,Sunday,2.0
2009-02-16,17.0,6523.0,2009,2,2009,February,Monday,17.0
2009-02-17,24.0,6547.0,2009,2,2009,February,Tuesday,24.0
2009-02-18,15.0,6562.0,2009,2,2009,February,Wednesday,15.0
2009-02-19,13.0,6575.0,2009,2,2009,February,Thursday,13.0
2009-02-20,16.0,6591.0,2009,2,2009,February,Friday,16.0
2009-02-21,0.0,6591.0,2009,2,2009,February,Saturday,0.0
2009-02-22,2.0,6593.0,2009,2,2009,February,Sunday,2.0
2009-02-23,21.0,6614.0,2009,2,2009,February,Monday,21.0
2009-02-24,26.0,6640.0,2009,2,2009,February,Tuesday,26.0
2009-02-25,11.0,6651.0,2009,2,2009,February,Wednesday,11.0
2009-02-26,20.0,6671.0,2009,2,2009,February,Thursday,20.0
2009-02-27,11.0,6682.0,2009,2,2009,February,Friday,11.0
2009-02-28,0.0,6682.0,2009,2,2009,February,Saturday,0.0
2009-03-01,3.0,6685.0,2009,3,2009,March,Sunday,3.0
2009-03-02,21.0,6706.0,2009,3,2009,March,Monday,21.0
2009-03-03,23.0,6729.0,2009,3,2009,March,Tuesday,23.0
2009-03-04,12.0,6741.0,2009,3,2009,March,Wednesday,12.0
2009-03-05,5.0,6746.0,2009,3,2009,March,Thursday,5.0
2009-03-06,13.0,6759.0,2009,3,2009,March,Friday,13.0
2009-03-07,1.0,6760.0,2009,3,2009,March,Saturday,1.0
2009-03-08,3.0,6763.0,2009,3,2009,March,Sunday,3.0
2009-03-09,11.0,6774.0,2009,3,2009,March,Monday,11.0
2009-03-10,34.0,6808.0,2009,3,2009,March,Tuesday,34.0
2009-03-11,9.0,6817.0,2009,3,2009,March,Wednesday,9.0
2009-03-12,12.0,6829.0,2009,3,2009,March,Thursday,12.0
2009-03-13,10.0,6839.0,2009,3,2009,March,Friday,10.0
2009-03-14,3.0,6842.0,2009,3,2009,March,Saturday,3.0
